t_sec,utc_market_start_date,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
3,2026-08-27,"[2,4)","[-2,0)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-27,"[2,4)","[0,2)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
3,2026-08-27,"[2,4)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-27,"[4,8)",<-2,16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-08-27,"[4,8)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-08-27,"[4,8)","[0,2)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
3,2026-08-27,"[4,8)",>=2,14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
3,2026-08-27,"[8,infinity)",<-2,18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-27,"[8,infinity)","[-2,0)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-08-27,"[8,infinity)","[0,2)",36,0,0,36,0,0,0.0964186285944636615382445947927992309228324969090787481472514
3,2026-08-27,"[8,infinity)",>=2,26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
3,2026-08-28,"[0,1)",<-2,4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
3,2026-08-28,"[0,1)","[-2,0)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-28,"[0,1)","[0,2)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
3,2026-08-28,"[0,1)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-28,"[1,2)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-28,"[1,2)","[-2,0)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-28,"[1,2)","[0,2)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-08-28,"[1,2)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-28,"[2,4)",<-2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-28,"[2,4)","[-2,0)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-08-28,"[2,4)","[0,2)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-08-28,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-28,"[4,8)",<-2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-28,"[4,8)","[-2,0)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
3,2026-08-28,"[4,8)","[0,2)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-08-28,"[4,8)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-28,"[8,infinity)",<-2,27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-28,"[8,infinity)","[-2,0)",20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-08-28,"[8,infinity)","[0,2)",41,0,0,41,0,0,0.0856675701844318594351844311280687423499582709533817091149619
3,2026-08-28,"[8,infinity)",>=2,34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,2026-08-29,"[0,1)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-29,"[0,1)","[-2,0)",17,0,2,17,0.117647058823529411764705882352941176470588235294117647058824,0.032879773763792665310938704743317837134545250753179513892103,0.343363505948858714021681156926404209102919132169967703537399
3,2026-08-29,"[0,1)","[0,2)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-08-29,"[0,1)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-29,"[1,2)",<-2,0,0,0,0,,,
3,2026-08-29,"[1,2)","[-2,0)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-08-29,"[1,2)","[0,2)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-29,"[1,2)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-29,"[2,4)",<-2,0,0,0,0,,,
3,2026-08-29,"[2,4)","[-2,0)",31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
3,2026-08-29,"[2,4)","[0,2)",36,0,0,36,0,0,0.0964186285944636615382445947927992309228324969090787481472514
3,2026-08-29,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-29,"[4,8)",<-2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-29,"[4,8)","[-2,0)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-08-29,"[4,8)","[0,2)",44,0,0,44,0,0,0.0802956037584806626166952308778981439265432201360044951705709
3,2026-08-29,"[4,8)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-29,"[8,infinity)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-29,"[8,infinity)","[-2,0)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-29,"[8,infinity)","[0,2)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-29,"[8,infinity)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-30,"[0,1)",<-2,0,0,0,0,,,
3,2026-08-30,"[0,1)","[-2,0)",23,0,1,23,0.0434782608695652173913043478260869565217391304347826086956522,0.007716666143453142247303765539798097228280361609254735613374,0.209911550702588754124562226177180458038003630962651660225830
3,2026-08-30,"[0,1)","[0,2)",20,0,1,20,0.05,0.008881448800795391602879473430907108230127032845046417582298,0.236131193446742027595051195081921842949898211188338729890754
3,2026-08-30,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-30,"[1,2)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-30,"[1,2)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-08-30,"[1,2)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-30,"[1,2)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-08-30,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-30,"[2,4)","[-2,0)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
3,2026-08-30,"[2,4)","[0,2)",31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
3,2026-08-30,"[2,4)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-30,"[4,8)",<-2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-30,"[4,8)","[-2,0)",26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
3,2026-08-30,"[4,8)","[0,2)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-08-30,"[4,8)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-08-30,"[8,infinity)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-08-30,"[8,infinity)","[-2,0)",14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
3,2026-08-30,"[8,infinity)","[0,2)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-30,"[8,infinity)",>=2,16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-08-31,"[0,1)",<-2,4,0,1,4,0.25,0.045587260809700566421210903550181973719959137374694927176083,0.699358157417598084435057391376053549510099795959932137549015
3,2026-08-31,"[0,1)","[-2,0)",8,0,2,8,0.25,0.071479212752109018118065833441354725591654990944167339215003,0.590724569689831088327074305130906171527542794250935562793281
3,2026-08-31,"[0,1)","[0,2)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-31,"[0,1)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-08-31,"[1,2)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-08-31,"[1,2)","[-2,0)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-08-31,"[1,2)","[0,2)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-08-31,"[1,2)",>=2,0,0,0,0,,,
3,2026-08-31,"[2,4)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-08-31,"[2,4)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,2026-08-31,"[2,4)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-08-31,"[2,4)",>=2,11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-08-31,"[4,8)",<-2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-08-31,"[4,8)","[-2,0)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-08-31,"[4,8)","[0,2)",34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,2026-08-31,"[4,8)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-08-31,"[8,infinity)",<-2,20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-08-31,"[8,infinity)","[-2,0)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-08-31,"[8,infinity)","[0,2)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
3,2026-08-31,"[8,infinity)",>=2,30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-09-01,"[0,1)",<-2,4,0,3,4,0.75,0.300641842582401915564942608623946450489900204040067862450985,0.954412739190299433578789096449818026280040862625305072823917
3,2026-09-01,"[0,1)","[-2,0)",8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093
3,2026-09-01,"[0,1)","[0,2)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-09-01,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-09-01,"[1,2)",<-2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-09-01,"[1,2)","[-2,0)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-09-01,"[1,2)","[0,2)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-09-01,"[1,2)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-09-01,"[2,4)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-09-01,"[2,4)","[-2,0)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-09-01,"[2,4)","[0,2)",29,0,0,29,0,0,0.116969798499740742321570618566042766673886847202390383923475
3,2026-09-01,"[2,4)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-09-01,"[4,8)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-09-01,"[4,8)","[-2,0)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
3,2026-09-01,"[4,8)","[0,2)",24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
3,2026-09-01,"[4,8)",>=2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-09-01,"[8,infinity)",<-2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-09-01,"[8,infinity)","[-2,0)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-09-01,"[8,infinity)","[0,2)",31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
3,2026-09-01,"[8,infinity)",>=2,30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-09-02,"[0,1)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
3,2026-09-02,"[0,1)","[-2,0)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-09-02,"[0,1)","[0,2)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-09-02,"[0,1)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-09-02,"[1,2)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-09-02,"[1,2)","[-2,0)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-09-02,"[1,2)","[0,2)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-09-02,"[1,2)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-09-02,"[2,4)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-09-02,"[2,4)","[-2,0)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-09-02,"[2,4)","[0,2)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
3,2026-09-02,"[2,4)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-09-02,"[4,8)",<-2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-09-02,"[4,8)","[-2,0)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-09-02,"[4,8)","[0,2)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-09-02,"[4,8)",>=2,23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-09-02,"[8,infinity)",<-2,20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
3,2026-09-02,"[8,infinity)","[-2,0)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
3,2026-09-02,"[8,infinity)","[0,2)",40,0,0,40,0,0,0.0876216011972866346356086872023508038951983377213078295861324
3,2026-09-02,"[8,infinity)",>=2,23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-09-03,"[0,1)",<-2,3,0,2,3,0.666666666666666666666666666666666666666666666666666666666667,0.207659600802047752945264855140917075218944785512027051294273,0.938508055279603758126555557060812609219789224671009857326435
3,2026-09-03,"[0,1)","[-2,0)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-09-03,"[0,1)","[0,2)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-09-03,"[0,1)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-09-03,"[1,2)",<-2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-09-03,"[1,2)","[-2,0)",9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
3,2026-09-03,"[1,2)","[0,2)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-09-03,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,2026-09-03,"[2,4)",<-2,11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
3,2026-09-03,"[2,4)","[-2,0)",10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-09-03,"[2,4)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,2026-09-03,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
3,2026-09-03,"[4,8)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,2026-09-03,"[4,8)","[-2,0)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-09-03,"[4,8)","[0,2)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
3,2026-09-03,"[4,8)",>=2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-09-03,"[8,infinity)",<-2,21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-09-03,"[8,infinity)","[-2,0)",37,0,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134
3,2026-09-03,"[8,infinity)","[0,2)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
3,2026-09-03,"[8,infinity)",>=2,32,0,0,32,0,0,0.107179198255070614069630916316154767610741869081416234881527
3,2026-09-04,"[0,1)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-09-04,"[0,1)","[-2,0)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-09-04,"[0,1)","[0,2)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
3,2026-09-04,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
3,2026-09-04,"[1,2)",<-2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-09-04,"[1,2)","[-2,0)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
3,2026-09-04,"[1,2)","[0,2)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,2026-09-04,"[1,2)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
3,2026-09-04,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
3,2026-09-04,"[2,4)","[-2,0)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
3,2026-09-04,"[2,4)","[0,2)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-09-04,"[2,4)",>=2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
3,2026-09-04,"[4,8)",<-2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
3,2026-09-04,"[4,8)","[-2,0)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
3,2026-09-04,"[4,8)","[0,2)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
3,2026-09-04,"[4,8)",>=2,14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
3,2026-09-04,"[8,infinity)",<-2,17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,2026-09-04,"[8,infinity)","[-2,0)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
3,2026-09-04,"[8,infinity)","[0,2)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
